"ID","band","word","Pos","field"
19234,5,"miserably","r",""
19235,5,"sensibly","r",""
19236,5,"threefold","r",""
19237,5,"demystify","v",""
19238,5,"efface","v","Hum"
19239,5,"jerk","v","Med"
19240,5,"mistrust","v",""
19241,5,"ostracize","v",""
19242,5,"overdo","v","Med"
19243,5,"pepper","v",""
19244,5,"reintegrate","v",""
19245,5,"whittle","v",""
19246,5,"centered","j",""
19247,5,"conflicted","j","Rel"
19248,5,"deictic","j","Hum"
19249,5,"docile","j",""
19250,5,"etymological","j","Hum"
19251,5,"facilitative","j","Edu+Soc"
19252,5,"fertilized","j","Rel+Sci"
19253,5,"full-service","j","Med+Fin"
19254,5,"hedonic","j","Rel"
19255,5,"Hegelian","j","Law+Hum+Rel"
19256,5,"histological","j","Med"
19257,5,"moody","j",""
19258,5,"multipolar","j","His+Law"
19259,5,"off-task","j","Edu"
19260,5,"parodic","j","Hum"
19261,5,"postnatal","j","Med"
19262,5,"pre-dawn","j","Sci"
19263,5,"pre-industrial","j",""
19264,5,"recoverable","j",""
19265,5,"scrupulous","j",""
19266,5,"self-made","j",""
19267,5,"substance-related","j","Soc"
19268,5,"typed","j","Edu"
19269,5,"acetylcholine","n","Med"
19270,5,"bioremediation","n","Sci"
19271,5,"booty","n",""
19272,5,"cannery","n",""
19273,5,"chauvinism","n","Law"
19274,5,"conditionality","n","His"
19275,5,"coroner","n","Med"
19276,5,"epistle","n","Hum+Rel"
19277,5,"exec","n","Fin"
19278,5,"fake","n","Hum"
19279,5,"forgery","n",""
19280,5,"forward","n",""
19281,5,"gametophyte","n","Sci"
19282,5,"hoof","n",""
19283,5,"lash","n","Med"
19284,5,"mentorship","n","Edu+Soc"
19285,5,"rearrangement","n",""
19286,5,"snout","n","Sci"
19287,5,"trilobite","n","Sci"
19288,5,"underestimation","n",""
19289,5,"urn","n",""
19290,5,"crudely","r",""
19291,5,"mightily","r",""
19292,5,"poignantly","r",""
19293,5,"sh","u","Sci+Med"
19294,5,"brandish","v",""
19295,5,"brim","v",""
19296,5,"disassemble","v",""
19297,5,"except","v",""
19298,5,"jolt","v",""
19299,5,"pore","v",""
19300,5,"prejudice","v",""
19301,5,"sour","v",""
19302,5,"transmute","v","Hum+Rel"
19303,5,"whirl","v",""
19304,5,"adjuvant","j","Med"
19305,5,"antifungal","j","Med"
19306,5,"Arab-American","j","His+Edu"
19307,5,"bouncing","j","Med"
19308,5,"culpable","j",""
19309,5,"discordant","j",""
19310,5,"evasive","j",""
19311,5,"facing","j",""
19312,5,"fed","j",""
19313,5,"flamboyant","j",""
19314,5,"improvisational","j","Hum"
19315,5,"inflamed","j","Med"
19316,5,"injurious","j",""
19317,5,"mocking","j","Hum"
19318,5,"nondescript","j",""
19319,5,"patchy","j","Sci+Med"
19320,5,"polygynous","j","His"
19321,5,"preserved","j",""
19322,5,"providential","j","Hum+Rel"
19323,5,"rated","j","Edu"
19324,5,"sport-related","j","Soc"
19325,5,"unencumbered","j",""
19326,5,"vehement","j",""
19327,5,"azimuth","n","Sci"
19328,5,"braid","n",""
19329,5,"cheetah","n","Sci"
19330,5,"codon","n","Med"
19331,5,"cooker","n","Soc+Med"
19332,5,"cross-examination","n","Law"
19333,5,"deceleration","n","Sci+Med"
19334,5,"decoy","n",""
19335,5,"depravity","n","Hum+Rel"
19336,5,"earphone","n","Med"
19337,5,"epigraph","n","Hum"
19338,5,"eyesight","n",""
19339,5,"fireman","n",""
19340,5,"forefather","n",""
19341,5,"hypertrophy","n","Med"
19342,5,"impropriety","n",""
19343,5,"machination","n",""
19344,5,"reggae","n","Soc+Hum"
19345,5,"sublimation","n","Hum"
19346,5,"subtheme","n","Edu+Med"
19347,5,"thermostat","n",""
19348,5,"year-end","n","Fin"
19349,5,"alarmingly","r",""
19350,5,"blithely","r",""
19351,5,"finger","v","Hum"
19352,5,"mesmerize","v",""
19353,5,"mint","v",""
19354,5,"nag","v",""
19355,5,"pivot","v","Sci"
19356,5,"repute","v",""
19357,5,"slew","v","Sci"
19358,5,"tote","v",""
19359,5,"audiometric","j","Med"
19360,5,"barbarian","j",""
19361,5,"changeable","j",""
19362,5,"contrived","j",""
19363,5,"determinate","j","Hum+Rel"
19364,5,"endometrial","j","Med"
19365,5,"fee-for-service","j",""
19366,5,"high-grade","j","Med+Fin"
19367,5,"iconoclastic","j","Hum"
19368,5,"incommensurable","j","Soc+Rel"
19369,5,"inquisitive","j",""
19370,5,"low-end","j",""
19371,5,"low-skilled","j","Soc"
19372,5,"Marxist-Leninist","j","His+Law"
19373,5,"Moravian","j","His"
19374,5,"reticent","j",""
19375,5,"secessionist","j","His+Law"
19376,5,"self-selected","j",""
19377,5,"south-central","j",""
19378,5,"thoroughgoing","j",""
19379,5,"adenocarcinoma","n","Med"
19380,5,"agribusiness","n",""
19381,5,"ambulation","n","Med"
19382,5,"aria","n","Hum"
19383,5,"bacillus","n","Med"
19384,5,"bifurcation","n",""
19385,5,"caddy","n",""
19386,5,"carmaker","n","Sci+Fin"
19387,5,"chagrin","n",""
19388,5,"cicada","n","Sci"
19389,5,"comptroller","n","Law"
19390,5,"consultancy","n","Fin"
19391,5,"cubicle","n",""
19392,5,"cynic","n",""
19393,5,"deathbed","n","Hum"
19394,5,"disservice","n",""
19395,5,"doings","n",""
19396,5,"downsizing","n",""
19397,5,"easement","n","Soc+Law"
19398,5,"exciton","n","Sci"
19399,5,"fennel","n","Med"
19400,5,"flicker","n","Rel"
19401,5,"geriatric","n","Soc+Med"
19402,5,"homeostasis","n","Med"
19403,5,"Islamization","n","Soc"
19404,5,"lemma","n","Sci"
19405,5,"microgram","n","Sci+Med"
19406,5,"midsummer","n",""
19407,5,"newsgroup","n",""
19408,5,"overcoat","n",""
19409,5,"overdose","n",""
19410,5,"patina","n","Soc+Hum"
19411,5,"portable","n","Sci"
19412,5,"robin","n",""
19413,5,"sadism","n","Hum"
19414,5,"surround","n","Sci"
19415,5,"telephoto","n","Sci"
19416,5,"theocracy","n","Law+Rel"
19417,5,"understory","n","Sci"
19418,5,"universal","n",""
19419,5,"wrestler","n","Soc"
19420,5,"concomitantly","r",""
19421,5,"abbreviate","v",""
19422,5,"brown","v","Med"
19423,5,"remand","v","Law"
19424,5,"admitting","j",""
19425,5,"after-tax","j","Fin"
19426,5,"alphabetical","j",""
19427,5,"angelic","j","Hum+Rel"
19428,5,"anti-Catholic","j","His+Rel"
19429,5,"brushless","j","Sci"
19430,5,"closed-end","j","Fin"
19431,5,"color-coded","j","Sci"
19432,5,"comical","j",""
19433,5,"courteous","j",""
19434,5,"cryogenic","j","Sci"
19435,5,"embroidered","j","Hum"
19436,5,"feverish","j",""
19437,5,"genteel","j",""
19438,5,"grizzly","j",""
19439,5,"incorporated","j",""
19440,5,"inelastic","j","Sci"
19441,5,"multi","j","Med"
19442,5,"non-democratic","j","His+Law"
19443,5,"nonsensical","j",""
19444,5,"offered","j",""
19445,5,"petrochemical","j",""
19446,5,"retributive","j","Law+Rel"
19447,5,"sought","j",""
19448,5,"thermodynamic","j","Sci"
19449,5,"underfunded","j",""
19450,5,"ambience","n",""
19451,5,"armada","n",""
19452,5,"augmentation","n",""
19453,5,"birthright","n","Hum+Rel"
19454,5,"bronchitis","n","Med"
19455,5,"churchman","n","Rel"
19456,5,"composter","n","Sci"
19457,5,"coward","n",""
19458,5,"dataflow","n","Sci"
19459,5,"eggplant","n","Med"
19460,5,"felon","n","Law"
19461,5,"foolishness","n","Rel"
19462,5,"grinding","n","Sci"
19463,5,"gutter","n",""
19464,5,"haemorrhage","n","Med"
19465,5,"heritability","n","Rel+Sci"
19466,5,"incoherence","n",""
19467,5,"itch","n","Med"
19468,5,"kettle","n",""
19469,5,"nemesis","n",""
19470,5,"nerd","n",""
19471,5,"nettle","n",""
19472,5,"neutralization","n","His"
19473,5,"overdrive","n","Sci"
19474,5,"phase-out","n","Law+Sci"
19475,5,"prosthetist","n","Med"
19476,5,"puree","n","Med"
19477,5,"readjustment","n",""
19478,5,"snag","n",""
19479,5,"springtime","n",""
19480,5,"structuralism","n","Hum"
19481,5,"superhighway","n",""
19482,5,"taco","n","Med"
19483,5,"tempest","n","Hum"
19484,5,"tenement","n",""
19485,5,"to-do","n","Med"
19486,5,"toil","n","Hum+Rel"
19487,5,"toxicology","n","Med"
19488,5,"treachery","n","His+Hum"
19489,5,"tribalism","n","His"
19490,5,"twitter","n","Sci"
19491,5,"unreliability","n","Hum"
19492,5,"wavefront","n","Sci"
19493,5,"wickedness","n","Rel"
19494,5,"wig","n",""
19495,5,"zigzag","n",""
19496,5,"graciously","r",""
19497,5,"sparingly","r","Med"
19498,5,"unabashedly","r",""
19499,5,"uncomfortably","r",""
19500,5,"debase","v","Hum"
19501,5,"rumble","v",""
19502,5,"brash","j",""
19503,5,"deserted","j",""
19504,5,"foreign-policy","j","Law"
19505,5,"grade-level","j","Edu"
19506,5,"Jungian","j","Hum+Rel"
19507,5,"mandibular","j","Med"
19508,5,"myopic","j",""
19509,5,"Neanderthal","j","Soc"
19510,5,"obnoxious","j",""
19511,5,"paralyzed","j","Med"
19512,5,"posthumous","j","Hum"
19513,5,"pro-democracy","j","His+Law"
19514,5,"public-private","j",""
19515,5,"regrettable","j",""
19516,5,"retroactive","j","Law"
19517,5,"roving","j",""
19518,5,"unhelpful","j",""
19519,5,"upper-body","j","Med"
19520,5,"worn","j",""
19521,5,"acidification","n","Sci+Med"
19522,5,"announcer","n",""
19523,5,"begging","n","Soc"
19524,5,"bisexual","n","Soc+Med"
19525,5,"chieftain","n","His"
19526,5,"cochlea","n","Med"
19527,5,"cocoon","n",""
19528,5,"concoction","n",""
19529,5,"conditional","n",""
19530,5,"crescendo","n","Hum"
19531,5,"dexterity","n",""
19532,5,"encampment","n","His"
19533,5,"freshness","n",""
19534,5,"gulag","n","His+Law"
19535,5,"harvester","n",""
19536,5,"inexperience","n",""
19537,5,"infighting","n","His+Law"
19538,5,"interviewing","n","Soc"
19539,5,"lector","n","Hum+Rel"
19540,5,"memorabilia","n",""
19541,5,"microelectronics","n","Sci"
19542,5,"opener","n",""
19543,5,"orchestration","n","Hum"
19544,5,"pauper","n","Soc"
19545,5,"reflectance","n","Sci"
19546,5,"stat","n","Med"
19547,5,"tequila","n","Soc"
19548,5,"underwriting","n","Fin"
19549,5,"virtuoso","n","Hum"
19550,5,"withholding","n",""
19551,5,"candidly","r",""
19552,5,"arch","v","Med"
19553,5,"canonize","v","Hum+Rel"
19554,5,"detest","v",""
19555,5,"disassociate","v",""
19556,5,"gnaw","v",""
19557,5,"jut","v",""
19558,5,"quiet","v",""
19559,5,"waft","v",""
19560,5,"airtight","j","Sci+Med"
19561,5,"anti-drug","j","His+Soc"
19562,5,"between-group","j","Soc+Med"
19563,5,"capital-intensive","j","His"
19564,5,"dizzy","j","Hum+Med"
19565,5,"enteric","j","Med"
19566,5,"equestrian","j","Hum"
19567,5,"explained","j","Edu+Soc"
19568,5,"five-day","j","Med"
19569,5,"forged","j",""
19570,5,"less-developed","j",""
19571,5,"non-physical","j","Soc+Rel"
19572,5,"oncoming","j",""
19573,5,"opposed","j","Hum"
19574,5,"rabbinical","j","Rel"
19575,5,"returning","j",""
19576,5,"seven-day","j",""
19577,5,"southernmost","j",""
19578,5,"unobtrusive","j",""
19579,5,"untitled","j","Hum"
19580,5,"wide-screen","j","Sci"
19581,5,"Zimbabwean","j",""
19582,5,"adder","n","Sci"
19583,5,"beatitude","n","Rel"
19584,5,"cantaloupe","n","Sci+Med"
19585,5,"carotenoid","n","Med"
19586,5,"chronotope","n","Hum"
19587,5,"co-optation","n","His"
19588,5,"cowrie","n","Hum"
19589,5,"debridement","n","Med"
19590,5,"distillation","n",""
19591,5,"divisiveness","n",""
19592,5,"extrusion","n","Sci+Med"
19593,5,"fibromyalgia","n","Med"
19594,5,"fixing","n","Law"
19595,5,"glute","n","Med"
19596,5,"groin","n","Med"
19597,5,"hitter","n",""
19598,5,"impoundment","n","Sci"
19599,5,"magnifier","n","Soc"
19600,5,"medic","n",""
19601,5,"musing","n",""
19602,5,"phallus","n","Hum"
19603,5,"policyholder","n","Law+Fin"
19604,5,"prawn","n","Sci"
19605,5,"reification","n","Hum"
19606,5,"riser","n","Sci+Med"
19607,5,"riverbank","n",""
19608,5,"self-actualization","n","Edu"
19609,5,"shortness","n","Med"
19610,5,"tracing","n","Med"
19611,5,"transect","n","Sci"
19612,5,"troublemaker","n",""
19613,5,"ugliness","n","Hum+Rel"
19614,5,"viceroy","n","His+Hum"
19615,5,"whiff","n",""
19616,5,"admirably","r",""
19617,5,"aft","r",""
19618,5,"fervently","r",""
19619,5,"insistently","r","Hum"
19620,5,"unsurprisingly","r",""
19621,5,"accrete","v","Sci"
19622,5,"backup","v","Sci"
19623,5,"broil","v","Med"
19624,5,"christen","v",""
19625,5,"depreciate","v","Law"
19626,5,"rebut","v","Law"
19627,5,"script","v",""
19628,5,"streak","v",""
19629,5,"sweeten","v",""
19630,5,"till","v",""
19631,5,"wink","v",""
19632,5,"amused","j",""
19633,5,"anti-imperialist","j","His+Soc"
19634,5,"avowed","j",""
19635,5,"cap-and-trade","j",""
19636,5,"chilled","j","Sci+Med"
19637,5,"computer-controlled","j","Sci"
19638,5,"fine-grained","j",""
19639,5,"frenzied","j",""
19640,5,"heavy-handed","j",""
19641,5,"home-equity","j","Fin"
19642,5,"ideational","j","Edu"
19643,5,"inexhaustible","j",""
19644,5,"intertribal","j","His"
19645,5,"military-industrial","j",""
19646,5,"mischievous","j",""
19647,5,"molded","j","Sci+Med"
19648,5,"near-earth","j","Sci"
19649,5,"neuronal","j","Rel+Med"
19650,5,"noncompliant","j","Edu+Law"
19651,5,"signal-to-noise","j","Sci+Med"
19652,5,"sly","j","Hum"
19653,5,"beau","n","Hum"
19654,5,"bosom","n",""
19655,5,"bounce","n",""
19656,5,"capitol","n",""
19657,5,"copulation","n","Sci"
19658,5,"desolation","n","Rel"
19659,5,"dipole","n","Sci"
19660,5,"dismemberment","n","Law+Hum"
19661,5,"dot-com","n","Law+Fin"
19662,5,"enforcer","n","Law"
19663,5,"fender","n",""
19664,5,"finesse","n",""
19665,5,"guitarist","n","Hum"
19666,5,"hangar","n","Sci"
19667,5,"hangover","n","Med"
19668,5,"heterosexuality","n","Soc+Hum+Rel"
19669,5,"hypermedia","n","Rel"
19670,5,"keeping","n",""
19671,5,"ligand","n","Sci+Med"
19672,5,"lodging","n",""
19673,5,"manganese","n","Sci+Med"
19674,5,"modulator","n","Sci+Med"
19675,5,"politeness","n",""
19676,5,"poly","n",""
19677,5,"prompting","n",""
19678,5,"racetrack","n",""
19679,5,"radicalization","n","His+Law"
19680,5,"rake","n","Sci"
19681,5,"rattlesnake","n","Sci"
19682,5,"salute","n","His"
19683,5,"sauropod","n","Sci"
19684,5,"smallholder","n","His+Soc"
19685,5,"zoologist","n","Sci"
19686,5,"obliquely","r","Hum"
19687,5,"uphill","r","Med"
19688,5,"bicycle","v","Med"
19689,5,"emancipate","v",""
19690,5,"fumble","v",""
19691,5,"indoctrinate","v",""
19692,5,"leverage","v","Edu+Fin"
19693,5,"reassign","v",""
19694,5,"sprawl","v",""
19695,5,"anti-Jewish","j","Hum+Rel"
19696,5,"asymptotic","j","Sci+Med"
19697,5,"child-centered","j","Edu+Hum"
19698,5,"empowered","j","Edu+Hum"
19699,5,"good-looking","j",""
19700,5,"idiopathic","j","Med"
19701,5,"incurable","j",""
19702,5,"individual-level","j","Soc+Med"
19703,5,"paper-and-pencil","j","Edu+Hum"
19704,5,"perforated","j","Sci+Med"
19705,5,"post-industrial","j",""
19706,5,"realist","j","Hum"
19707,5,"rotting","j",""
19708,5,"self-critical","j","Rel"
19709,5,"self-perceived","j","Edu+Soc"
19710,5,"synchronized","j",""
19711,5,"top-notch","j",""
19712,5,"typological","j","Hum"
19713,5,"alum","n",""
19714,5,"biker","n",""
19715,5,"biochemist","n","Sci"
19716,5,"caster","n","Sci+Med"
19717,5,"celebrant","n","Rel"
19718,5,"countess","n","Hum"
19719,5,"directness","n","Hum"
19720,5,"disequilibrium","n",""
19721,5,"egalitarian","n","Rel"
19722,5,"hijacker","n","Law"
19723,5,"incus","n","Med"
19724,5,"kiwi","n","Sci+Med"
19725,5,"maleness","n","Rel"
19726,5,"meerkat","n","Soc+Sci"
19727,5,"mirage","n",""
19728,5,"monotheism","n","Rel"
19729,5,"northerner","n","His"
19730,5,"obliteration","n","Med"
19731,5,"organelle","n","Sci"
19732,5,"patriarchate","n","Rel"
19733,5,"patrician","n","Hum"
19734,5,"placard","n",""
19735,5,"playfulness","n","Hum+Rel"
19736,5,"quagmire","n","His+Law"
19737,5,"quarterback","n",""
19738,5,"reincarnation","n",""
19739,5,"separatist","n","His+Law"
19740,5,"sill","n",""
19741,5,"sloop","n",""
19742,5,"snowstorm","n",""
19743,5,"stigmatization","n","Edu+Soc"
19744,5,"vise","n","Sci"
19745,5,"beneath","r",""
19746,5,"darkly","r",""
19747,5,"pragmatically","r",""
19748,5,"staunchly","r","His"
19749,5,"unavoidably","r",""
19750,5,"bedevil","v",""
19751,5,"bottom","v",""
19752,5,"coil","v",""
19753,5,"raze","v",""
19754,5,"winter","v","Sci"
19755,5,"algebraic","j","Edu"
19756,5,"alphabetic","j",""
19757,5,"anthropometric","j","Med"
19758,5,"anti-apartheid","j","His"
19759,5,"Calvinist","j","Rel"
19760,5,"disingenuous","j",""
19761,5,"disjointed","j",""
19762,5,"five-minute","j",""
19763,5,"flipping","j",""
19764,5,"hallowed","j",""
19765,5,"high-income","j",""
19766,5,"hydrothermal","j","Sci"
19767,5,"immunohistochemical","j","Med"
19768,5,"inconspicuous","j",""
19769,5,"life-saving","j","Med"
19770,5,"monocular","j","Soc"
19771,5,"nefarious","j",""
19772,5,"non-financial","j",""
19773,5,"operant","j","Edu"
19774,5,"out-of-pocket","j","Med+Fin"
19775,5,"school-aged","j","Edu"
19776,5,"spiny","j","Sci"
19777,5,"supply-side","j","Law"
19778,5,"three-week","j",""
19779,5,"atrium","n","Hum+Med"
19780,5,"Belgian","n",""
19781,5,"biocontrol","n","Sci"
19782,5,"cacophony","n",""
19783,5,"decker","n",""
19784,5,"desiccation","n","Sci"
19785,5,"docket","n","Law"
19786,5,"elective","n","Edu+Hum"
19787,5,"eroticism","n","Hum"
19788,5,"flask","n",""
19789,5,"flatness","n","Hum"
19790,5,"gunshot","n",""
19791,5,"isomer","n","Sci"
19792,5,"lull","n",""
19793,5,"lymphadenopathy","n","Med"
19794,5,"meteorology","n","Sci"
19795,5,"militiaman","n","His+Law"
19796,5,"nonrespondent","n","Edu+Soc"
19797,5,"ornamentation","n","Hum"
19798,5,"ornithologist","n","Sci"
19799,5,"palisade","n",""
19800,5,"polynomial","n","Sci"
19801,5,"populist","n","His+Law"
19802,5,"skew","n","Sci"
19803,5,"special","n",""
19804,5,"teapot","n",""
19805,5,"terminator","n","Sci"
19806,5,"virulence","n","Sci+Med"
19807,5,"vividness","n","Soc"
19808,5,"faintly","r",""
19809,5,"solemnly","r",""
19810,5,"clutter","v",""
19811,5,"detoxify","v","Med"
19812,5,"fence","v",""
19813,5,"inactivate","v","Sci+Med"
19814,5,"militate","v",""
19815,5,"outdo","v",""
19816,5,"prune","v",""
19817,5,"sand","v","Sci"
19818,5,"scuttle","v",""
19819,5,"tower","v",""
19820,5,"all-powerful","j",""
19821,5,"Assyrian","j","Hum"
19822,5,"energy-efficiency","j","Soc"
19823,5,"frugal","j",""
19824,5,"Gaussian","j","Sci+Med"
19825,5,"haunting","j","Hum"
19826,5,"intersubjective","j",""
19827,5,"majoritarian","j","Law"
19828,5,"mediastinal","j","Med"
19829,5,"multilayered","j",""
19830,5,"placebo-controlled","j","Med"
19831,5,"projective","j",""
19832,5,"self-styled","j",""
19833,5,"shut","j",""
19834,5,"slow-moving","j",""
19835,5,"smoky","j","Med"
19836,5,"stochastic","j","Sci"
19837,5,"sun-like","j","Sci"
19838,5,"tainted","j",""
19839,5,"topological","j","Sci"
19840,5,"unconcerned","j",""
19841,5,"uncontested","j",""
19842,5,"uneventful","j","Med"
19843,5,"alder","n",""
19844,5,"anchovy","n","Sci"
19845,5,"androgen","n",""
19846,5,"ballroom","n","Med"
19847,5,"bard","n","Hum"
19848,5,"brandy","n",""
19849,5,"castration","n","Hum"
19850,5,"edit","n","Sci"
19851,5,"furor","n",""
19852,5,"geek","n",""
19853,5,"hobbyist","n",""
19854,5,"implosion","n",""
19855,5,"incompleteness","n","Hum"
19856,5,"infatuation","n",""
19857,5,"inverse","n",""
19858,5,"matte","n",""
19859,5,"metallurgy","n",""
19860,5,"neurology","n","Med"
19861,5,"origination","n","Rel"
19862,5,"paragon","n",""
19863,5,"raffia","n","Hum"
19864,5,"re-education","n",""
19865,5,"reestablishment","n",""
19866,5,"remoteness","n",""
19867,5,"saxophone","n","Hum"
19868,5,"shawl","n","Hum"
19869,5,"skid","n",""
19870,5,"sparkle","n",""
19871,5,"storybook","n","Edu"
19872,5,"superconductivity","n","Sci"
19873,5,"trivia","n",""
19874,5,"competently","r","Edu"
19875,5,"clasp","v",""
19876,5,"disorganize","v",""
19877,5,"entwine","v",""
19878,5,"gratify","v",""
19879,5,"mushroom","v",""
19880,5,"mystify","v",""
19881,5,"tar","v",""
19882,5,"uproot","v",""
19883,5,"admiring","j",""
19884,5,"biologic","j","Med"
19885,5,"canine","j","Sci+Med"
19886,5,"cause-and-effect","j",""
19887,5,"correlated","j","Edu"
19888,5,"dot-com","j","Law+Fin"
19889,5,"existent","j",""
19890,5,"fearsome","j",""
19891,5,"grasping","j",""
19892,5,"interscholastic","j","Soc"
19893,5,"low-achieving","j","Edu+Soc"
19894,5,"mechanized","j",""
19895,5,"multimillion-dollar","j","Fin"
19896,5,"nifty","j","Sci+Fin"
19897,5,"opposite-sex","j","Soc+Rel"
19898,5,"pretend","j","Edu"
19899,5,"punishable","j",""
19900,5,"purified","j","Med"
19901,5,"rule-making","j","Law"
19902,5,"self-reliant","j",""
19903,5,"vexing","j",""
19904,5,"wanting","j",""
19905,5,"well-informed","j",""
19906,5,"anvil","n",""
19907,5,"baby-sitter","n",""
19908,5,"bane","n",""
19909,5,"barter","n",""
19910,5,"boron","n","Sci+Med"
19911,5,"conflagration","n",""
19912,5,"crewman","n","His"
19913,5,"discouragement","n","Edu"
19914,5,"distinctness","n","Rel"
19915,5,"dowel","n","Sci"
19916,5,"drongo","n","Sci"
19917,5,"dryland","n","Sci"
19918,5,"editor-in-chief","n","Law+Med"
19919,5,"footplate","n","Med"
19920,5,"heartburn","n","Med"
19921,5,"inkling","n",""
19922,5,"midsection","n","Med"
19923,5,"misalignment","n",""
19924,5,"morph","n","Sci"
19925,5,"orb","n","Sci"
19926,5,"orthosis","n","Med"
19927,5,"reducer","n","Sci"
19928,5,"schoolhouse","n","Edu"
19929,5,"shunt","n","Med"
19930,5,"softness","n",""
19931,5,"trachea","n","Med"
19932,5,"wreath","n",""
19933,5,"diplomatically","r","His+Law"
19934,5,"flush","r",""
19935,5,"secondarily","r",""
19936,5,"exonerate","v","Law+Hum"
19937,5,"gouge","v",""
19938,5,"rejuvenate","v","Med"
19939,5,"resuscitate","v",""
19940,5,"splice","v",""
19941,5,"squint","v",""
19942,5,"unnerve","v",""
19943,5,"void","v",""
19944,5,"affiliative","j","Rel"
19945,5,"antiviral","j","Med"
19946,5,"bathing","j","Hum+Med"
19947,5,"bloodless","j",""
19948,5,"colonialist","j","His+Hum"
19949,5,"Dobsonian","j","Sci"
19950,5,"entangled","j",""
19951,5,"ever-growing","j",""
19952,5,"gestational","j","Med"
19953,5,"gripping","j",""
19954,5,"intertidal","j","Sci"
19955,5,"invincible","j",""
19956,5,"merciless","j",""
19957,5,"Namibian","j","His+Hum"
19958,5,"nitric","j","Sci+Med"
19959,5,"programmed","j",""
19960,5,"reducible","j",""
19961,5,"sordid","j","Hum"
19962,5,"uninhabited","j",""
19963,5,"unsecured","j","Law+Fin"
19964,5,"unsophisticated","j",""
19965,5,"U-shaped","j","Sci"
19966,5,"fifty-three","m",""
19967,5,"sixty-four","m",""
19968,5,"banality","n","Hum"
19969,5,"cacique","n","His+Hum"
19970,5,"co-occurrence","n","Edu+Soc"
19971,5,"counsellor","n","Edu"
19972,5,"countenance","n","Hum"
19973,5,"dame","n","His+Hum"
19974,5,"damnation","n","Hum+Rel"
19975,5,"daughter-in-law","n","Soc"
19976,5,"formaldehyde","n","Med"
19977,5,"globalism","n",""
19978,5,"glorification","n",""
19979,5,"habituation","n","Rel"
19980,5,"ironclad","n","His"
19981,5,"kilowatt-hour","n","Sci"
19982,5,"lactose","n","Med"
19983,5,"magenta","n","Sci"
19984,5,"magnetosphere","n","Sci"
19985,5,"micrograph","n","Sci"
19986,5,"mime","n","Hum"
19987,5,"misstep","n",""
19988,5,"moniker","n",""
19989,5,"mountainside","n",""
19990,5,"nativism","n","His"
19991,5,"phylogeny","n","Sci"
19992,5,"post-mortem","n","Med"
19993,5,"punk","n",""
19994,5,"qualifier","n",""
19995,5,"sedative","n","Soc+Med"
19996,5,"skating","n","Soc+Med"
19997,5,"summons","n",""
19998,5,"syncretism","n","Soc+Rel"
19999,5,"telomere","n","Sci"
20000,5,"tsar","n","His+Rel"
20001,5,"suspiciously","r",""
20002,5,"unjustly","r",""
20003,5,"balloon","v",""
20004,5,"bespeak","v","Hum+Rel"
20005,5,"buoy","v",""
20006,5,"evangelize","v","Rel"
20007,5,"flutter","v",""
20008,5,"imbed","v",""
20009,5,"meddle","v",""
20010,5,"overuse","v","Med"
20011,5,"pattern","v",""
20012,5,"pot","v","Hum+Sci"
20013,5,"tan","v","Med"
20014,5,"baffling","j",""
20015,5,"burnt","j",""
20016,5,"chartered","j",""
20017,5,"citywide","j",""
20018,5,"command-and-control","j",""
20019,5,"disparaging","j",""
20020,5,"disposed","j",""
20021,5,"engraved","j","Hum"
20022,5,"fast-paced","j",""
20023,5,"flat-panel","j","Sci+Fin"
20024,5,"impressionistic","j","Hum"
20025,5,"impure","j",""
20026,5,"inspiratory","j","Med"
20027,5,"intransigent","j",""
20028,5,"long-running","j",""
20029,5,"norm-referenced","j","Edu"
20030,5,"rabbinic","j","Rel"
20031,5,"saltwater","j","Sci"
20032,5,"senatorial","j","His+Law"
20033,5,"seropositive","j","Med"
20034,5,"small-cap","j","Fin"
20035,5,"snug","j","Sci+Med"
20036,5,"subconscious","j",""
20037,5,"toasted","j","Med"
20038,5,"unclean","j","Rel"
20039,5,"unsympathetic","j",""
20040,5,"unworkable","j",""
20041,5,"eighty-five","m",""
20042,5,"fifty-four","m",""
20043,5,"anisotropy","n","Sci"
20044,5,"bioaerosol","n","Med"
20045,5,"brainchild","n",""
20046,5,"gizmo","n",""
20047,5,"hemangioma","n","Med"
20048,5,"humpback","n","Soc+Sci"
20049,5,"intransigence","n","His"
20050,5,"landholder","n",""
20051,5,"Malay","n","Soc"
20052,5,"nitrification","n","Sci+Med"
20053,5,"notable","n","His"
20054,5,"physiognomy","n","Hum"
20055,5,"podcast","n","Hum"
20056,5,"popper","n",""
20057,5,"pulsation","n","Hum+Sci"
20058,5,"relativist","n",""
20059,5,"repulsion","n",""
20060,5,"royalist","n","His"
20061,5,"sapling","n","Sci"
20062,5,"serve","n","Soc"
20063,5,"sherd","n","Soc"
20064,5,"stitch","n","Med"
20065,5,"unionism","n","His"
20066,5,"wane","n",""
20067,5,"abut","v",""
20068,5,"budge","v",""
20069,5,"clamber","v",""
20070,5,"disburse","v","His"
20071,5,"dog","v",""
20072,5,"dye","v","Hum"
20073,5,"sadden","v","Rel"
20074,5,"tickle","v",""
20075,5,"verge","v",""
20076,5,"Asiatic","j","His"
20077,5,"blurred","j",""
20078,5,"framing","j","Hum"
20079,5,"hard-won","j",""
